text_id,GPEs,neg,neu,pos,compound,evaluation
4422,,0.52,0.48,0.0,-0.8221,negative
4424,"['Russia', 'Turkey']",0.0,0.459,0.541,0.7096,positive
4426,,0.0,0.73,0.27,0.5719,positive
4430,,0.322,0.345,0.333,0.0258,neutral
4432,['Russia'],0.211,0.789,0.0,-0.1531,negative
4433,['Topshop'],0.102,0.762,0.136,-0.0772,negative
4434,,0.225,0.775,0.0,-0.4939,negative
4439,,0.203,0.797,0.0,-0.68,negative
4440,,0.0,1.0,0.0,0.0,neutral
4441,['US'],0.208,0.792,0.0,-0.2732,negative
4442,,0.35,0.65,0.0,-0.6486,negative
4443,,0.167,0.833,0.0,-0.296,negative
4445,,0.31,0.499,0.191,-0.347,negative
4448,,0.0,1.0,0.0,0.0,neutral
4449,,0.0,1.0,0.0,0.0,neutral
4450,['US'],0.258,0.742,0.0,-0.7096,negative
4451,['Arkansas'],0.0,1.0,0.0,0.0,neutral
4452,,0.109,0.708,0.183,0.3786,positive
4454,,0.143,0.714,0.143,0.0,neutral
4457,,0.457,0.543,0.0,-0.7096,negative
4462,,0.0,1.0,0.0,0.0,neutral
4463,['Propaganda'],0.457,0.543,0.0,-0.7096,negative
4465,,0.501,0.499,0.0,-0.7203,negative
4466,,0.245,0.755,0.0,-0.5994,negative
4470,,0.285,0.602,0.114,-0.6448,negative
4471,['US'],0.189,0.811,0.0,-0.1027,negative
4473,,0.0,1.0,0.0,0.0,neutral
4474,,0.0,0.833,0.167,0.3818,positive
4478,,0.0,1.0,0.0,0.0,neutral
4479,['Briefing'],0.0,1.0,0.0,0.0,neutral
4483,,0.0,1.0,0.0,0.0,neutral
4484,['Moscow'],0.0,1.0,0.0,0.0,neutral
4485,,0.0,1.0,0.0,0.0,neutral
4487,,0.229,0.382,0.389,0.2732,positive
4490,['U.S.'],0.263,0.737,0.0,-0.3612,negative
4492,,0.0,1.0,0.0,0.0,neutral
4493,['America'],0.325,0.675,0.0,-0.7391,negative
4494,,0.168,0.752,0.08,-0.4588,negative
4495,['Russia'],0.0,1.0,0.0,0.0,neutral
4496,,0.455,0.545,0.0,-0.3612,negative
4497,,0.261,0.739,0.0,-0.6486,negative
4499,,0.292,0.708,0.0,-0.8176,negative
4500,,0.0,0.667,0.333,0.6705,positive
4501,,0.394,0.606,0.0,-0.5994,negative
4502,,0.0,0.682,0.318,0.6369,positive
4503,,0.0,1.0,0.0,0.0,neutral
4504,['South Dakota'],0.205,0.709,0.087,-0.3612,negative
4505,,0.097,0.903,0.0,-0.128,negative
4506,,0.0,1.0,0.0,0.0,neutral
4507,,0.0,1.0,0.0,0.0,neutral
4508,['Bikini'],0.0,1.0,0.0,0.0,neutral
4509,,0.405,0.595,0.0,-0.5267,negative
4510,,0.091,0.909,0.0,-0.1531,negative
4511,['Chicago'],0.236,0.764,0.0,-0.4168,negative
4516,,0.247,0.753,0.0,-0.3182,negative
4522,['Russia'],0.38,0.62,0.0,-0.5994,negative
4528,,0.512,0.488,0.0,-0.8126,negative
4529,['Mosul'],0.0,1.0,0.0,0.0,neutral
4530,,0.147,0.853,0.0,-0.2263,negative
4532,,0.0,1.0,0.0,0.0,neutral
4533,,0.231,0.769,0.0,-0.4019,negative
4534,,0.0,1.0,0.0,0.0,neutral
4537,,0.286,0.714,0.0,-0.4215,negative
4539,,0.0,1.0,0.0,0.0,neutral
4540,,0.0,0.637,0.363,0.8602,positive
4542,['US'],0.481,0.519,0.0,-0.7579,negative
4544,['France'],0.0,0.763,0.237,0.4215,positive
4545,,0.0,1.0,0.0,0.0,neutral
4546,,0.0,1.0,0.0,0.0,neutral
4548,,0.167,0.833,0.0,-0.4939,negative
4549,,0.0,1.0,0.0,0.0,neutral
4550,"['Mexico', 'Ohio']",0.0,0.821,0.179,0.5719,positive
4551,,0.52,0.48,0.0,-0.8221,negative
4553,,0.311,0.244,0.445,0.4939,positive
4554,,0.0,1.0,0.0,0.0,neutral
4556,,0.588,0.412,0.0,-0.6908,negative
4557,['America'],0.0,0.818,0.182,0.25,positive
4559,,0.111,0.829,0.06,-0.2732,negative
4561,,0.268,0.732,0.0,-0.5106,negative
4562,['Italy'],0.35,0.65,0.0,-0.6486,negative
4563,,0.245,0.755,0.0,-0.5994,negative
4566,,0.362,0.375,0.263,-0.2023,negative
4568,,0.143,0.857,0.0,-0.128,negative
4569,['UK'],0.176,0.676,0.149,-0.1531,negative
4571,['Oregon'],0.136,0.864,0.0,-0.0258,neutral
4576,['Britain'],0.0,0.894,0.106,0.0772,positive
4582,['Rasmea Odeh’s'],0.494,0.506,0.0,-0.8316,negative
4583,,0.0,0.857,0.143,0.25,positive
4588,,0.0,0.956,0.044,0.0772,positive
4590,['Russia'],0.0,1.0,0.0,0.0,neutral
4592,,0.0,1.0,0.0,0.0,neutral
4593,['Syria'],0.0,1.0,0.0,0.0,neutral
4595,,0.0,0.686,0.314,0.4939,positive
4596,,0.161,0.745,0.093,-0.2732,negative
4597,,0.412,0.588,0.0,-0.5423,negative
4598,,0.0,1.0,0.0,0.0,neutral
4599,,0.0,1.0,0.0,0.0,neutral
4600,,0.36,0.432,0.209,-0.2732,negative
4606,,0.315,0.685,0.0,-0.68,negative
4609,"['US', 'China']",0.122,0.878,0.0,-0.3612,negative
4610,['US'],0.0,1.0,0.0,0.0,neutral
4611,,0.0,1.0,0.0,0.0,neutral
4612,,0.0,1.0,0.0,0.0,neutral
4615,,0.333,0.667,0.0,-0.6705,negative
4617,,0.221,0.611,0.168,-0.1779,negative
4618,,0.0,1.0,0.0,0.0,neutral
4620,,0.0,1.0,0.0,0.0,neutral
4622,,0.0,0.73,0.27,0.5719,positive
4623,,0.255,0.745,0.0,-0.34,negative
4624,,0.133,0.867,0.0,-0.3182,negative
4626,,0.0,1.0,0.0,0.0,neutral
4630,,0.395,0.263,0.342,-0.1027,negative
4632,,0.0,1.0,0.0,0.0,neutral
4635,,0.0,0.652,0.348,0.4939,positive
4636,,0.363,0.637,0.0,-0.6908,negative
4638,,0.0,1.0,0.0,0.0,neutral
4641,,0.161,0.839,0.0,-0.2315,negative
4642,,0.239,0.761,0.0,-0.296,negative
4654,['U.S.'],0.0,1.0,0.0,0.0,neutral
4656,,0.0,0.594,0.406,0.6249,positive
4657,,0.0,1.0,0.0,0.0,neutral
4658,"['Mosul', 'Iraqi City']",0.0,1.0,0.0,0.0,neutral
4660,,0.33,0.572,0.098,-0.7695,negative
4661,,0.537,0.463,0.0,-0.6841,negative
4664,"['Israel', 'Israel']",0.0,1.0,0.0,0.0,neutral
4668,,0.0,1.0,0.0,0.0,neutral
4669,"['Jerusalem', 'Photos']",0.221,0.687,0.093,-0.3843,negative
4670,,0.0,1.0,0.0,0.0,neutral
4671,,0.0,1.0,0.0,0.0,neutral
4672,,0.0,0.738,0.262,0.4939,positive
4673,,0.0,1.0,0.0,0.0,neutral
4674,,0.0,1.0,0.0,0.0,neutral
4676,,0.128,0.872,0.0,-0.296,negative
4677,,0.119,0.881,0.0,-0.2263,negative
4679,,0.398,0.602,0.0,-0.6486,negative
4681,,0.2,0.8,0.0,-0.128,negative
4686,['Russia'],0.0,1.0,0.0,0.0,neutral
4687,,0.0,1.0,0.0,0.0,neutral
4688,,0.192,0.808,0.0,-0.2263,negative
4693,,0.0,1.0,0.0,0.0,neutral
4694,,0.161,0.71,0.129,-0.128,negative
4696,,0.275,0.725,0.0,-0.5859,negative
4697,,0.0,1.0,0.0,0.0,neutral
4701,,0.402,0.598,0.0,-0.7506,negative
4703,,0.0,1.0,0.0,0.0,neutral
4705,,0.125,0.875,0.0,-0.25,negative
4709,,0.432,0.568,0.0,-0.8225,negative
4710,,0.093,0.844,0.063,-0.1779,negative
4711,,0.25,0.294,0.456,0.34,positive
4713,['Ohio'],0.0,0.797,0.203,0.3167,positive
4714,,0.661,0.339,0.0,-0.5994,negative
4718,,0.101,0.899,0.0,-0.2263,negative
4720,,0.32,0.68,0.0,-0.3182,negative
4722,,0.0,1.0,0.0,0.0,neutral
4723,['Portugal'],0.0,1.0,0.0,0.0,neutral
4726,,0.198,0.419,0.383,0.4767,positive
4729,,0.301,0.699,0.0,-0.6486,negative
4731,,0.493,0.507,0.0,-0.7783,negative
4732,['Finland'],0.0,1.0,0.0,0.0,neutral
4734,['The United States Permanently'],0.08,0.733,0.187,0.3818,positive
4735,,0.29,0.71,0.0,-0.4404,negative
4736,,0.0,1.0,0.0,0.0,neutral
4737,,0.0,1.0,0.0,0.0,neutral
4738,,0.0,0.684,0.316,0.5719,positive
4739,,0.0,0.697,0.303,0.7269,positive
4741,,0.0,1.0,0.0,0.0,neutral
4745,,0.0,1.0,0.0,0.0,neutral
4746,['America'],0.0,1.0,0.0,0.0,neutral
4749,,0.0,1.0,0.0,0.0,neutral
4752,,0.0,0.884,0.116,0.2732,positive
4755,['Iraq'],0.0,1.0,0.0,0.0,neutral
4757,,0.268,0.732,0.0,-0.5106,negative
4758,,0.245,0.755,0.0,-0.3818,negative
4768,,0.0,1.0,0.0,0.0,neutral
4770,,0.126,0.874,0.0,-0.3818,negative
4771,,0.252,0.748,0.0,-0.4019,negative
4774,,0.307,0.693,0.0,-0.4767,negative
4776,,0.0,1.0,0.0,0.0,neutral
4778,,0.0,0.829,0.171,0.5719,positive
4780,,0.0,0.847,0.153,0.4019,positive
4782,,0.0,1.0,0.0,0.0,neutral
4784,,0.423,0.412,0.165,-0.6124,negative
4787,,0.0,1.0,0.0,0.0,neutral
4788,['Syria'],0.0,1.0,0.0,0.0,neutral
4789,,0.444,0.556,0.0,-0.5859,negative
4790,['Norway'],0.0,1.0,0.0,0.0,neutral
4794,,0.0,1.0,0.0,0.0,neutral
4796,,0.0,1.0,0.0,0.0,neutral
4799,,0.0,0.666,0.334,0.7213,positive
4801,,0.74,0.26,0.0,-0.9081,negative
4802,,0.195,0.624,0.181,-0.0601,negative
4807,,0.195,0.805,0.0,-0.4404,negative
4808,,0.262,0.738,0.0,-0.8316,negative
4812,"['US', 'Japan', 'North Korea']",0.236,0.764,0.0,-0.5267,negative
4814,,0.0,0.726,0.274,0.7111,positive
4817,,0.0,1.0,0.0,0.0,neutral
4819,,0.319,0.681,0.0,-0.7269,negative
4826,,0.098,0.902,0.0,-0.0772,negative
4827,,0.0,1.0,0.0,0.0,neutral
4828,,0.0,1.0,0.0,0.0,neutral
4830,,0.0,0.77,0.23,0.4576,positive
4831,,0.138,0.862,0.0,-0.1531,negative
4834,,0.0,1.0,0.0,0.0,neutral
4835,,0.281,0.719,0.0,-0.5106,negative
4837,,0.0,1.0,0.0,0.0,neutral
4840,,0.0,0.776,0.224,0.3818,positive
4841,,0.0,1.0,0.0,0.0,neutral
4843,,0.0,0.658,0.342,0.5622,positive
4844,,0.184,0.684,0.132,-0.25,negative
4846,['Washington'],0.186,0.814,0.0,-0.3164,negative
4847,"['US', 'Saudi Arabia', 'Yemen']",0.0,1.0,0.0,0.0,neutral
4848,,0.198,0.802,0.0,-0.5719,negative
4849,,0.335,0.665,0.0,-0.6739,negative
4850,['Michigan'],0.0,0.732,0.268,0.3744,positive
4853,['Florida'],0.0,0.612,0.388,0.5859,positive
4854,,0.0,1.0,0.0,0.0,neutral
4856,,0.0,1.0,0.0,0.0,neutral
4857,,0.0,1.0,0.0,0.0,neutral
4858,,0.0,0.847,0.153,0.4019,positive
4864,,0.314,0.686,0.0,-0.4939,negative
4865,,0.202,0.605,0.193,-0.0323,neutral
4866,['Pakistan'],0.615,0.385,0.0,-0.9371,negative
4868,,0.399,0.135,0.466,0.25,positive
4869,,0.0,0.828,0.172,0.3612,positive
4873,,0.0,0.833,0.167,0.5574,positive
4874,['US'],0.452,0.548,0.0,-0.5106,negative
4875,,0.0,1.0,0.0,0.0,neutral
4879,,0.0,0.811,0.189,0.5423,positive
4882,,0.0,1.0,0.0,0.0,neutral
4884,,0.211,0.789,0.0,-0.296,negative
4885,,0.307,0.693,0.0,-0.4767,negative
4886,,0.0,1.0,0.0,0.0,neutral
4887,,0.328,0.672,0.0,-0.5994,negative
4889,,0.0,1.0,0.0,0.0,neutral
4890,,0.0,1.0,0.0,0.0,neutral
4891,['Syria'],0.262,0.537,0.201,-0.2263,negative
4892,['California'],0.0,1.0,0.0,0.0,neutral
4894,,0.177,0.823,0.0,-0.6249,negative
4895,,0.21,0.58,0.21,0.0,neutral
4896,,0.0,1.0,0.0,0.0,neutral
4898,,0.247,0.753,0.0,-0.3182,negative
4900,,0.0,1.0,0.0,0.0,neutral
4901,,0.353,0.647,0.0,-0.7184,negative
4902,,0.0,1.0,0.0,0.0,neutral
4903,,0.0,0.77,0.23,0.4003,positive
4904,,0.204,0.796,0.0,-0.3182,negative
4906,,0.0,1.0,0.0,0.0,neutral
4908,['US'],0.355,0.645,0.0,-0.6597,negative
4909,,0.0,1.0,0.0,0.0,neutral
4911,,0.187,0.813,0.0,-0.3182,negative
4912,,0.185,0.815,0.0,-0.3612,negative
4915,,0.0,0.752,0.248,0.5106,positive
4917,,0.0,0.593,0.407,0.6705,positive
4918,,0.0,1.0,0.0,0.0,neutral
4923,,0.0,1.0,0.0,0.0,neutral
4924,['America'],0.11,0.89,0.0,-0.4767,negative
4926,,0.231,0.769,0.0,-0.34,negative
4927,,0.0,0.815,0.185,0.5267,positive
4930,['Saudi Arabia'],0.181,0.819,0.0,-0.4767,negative
4937,['America'],0.234,0.479,0.287,-0.0018,neutral
4938,"['Japan', 'Japan']",0.378,0.622,0.0,-0.8074,negative
4939,,0.0,1.0,0.0,0.0,neutral
4943,,0.444,0.556,0.0,-0.4939,negative
4945,,0.0,1.0,0.0,0.0,neutral
4948,,0.347,0.653,0.0,-0.5848,negative
4950,,0.574,0.426,0.0,-0.6597,negative
4954,,0.302,0.698,0.0,-0.3818,negative
4957,,0.0,1.0,0.0,0.0,neutral
4958,,0.205,0.795,0.0,-0.3818,negative
4959,,0.107,0.893,0.0,-0.2023,negative
4961,,0.0,1.0,0.0,0.0,neutral
4962,['Bengaluru'],0.12,0.88,0.0,-0.128,negative
4964,"['Russia', 'Texas']",0.245,0.755,0.0,-0.6369,negative
4966,,0.0,1.0,0.0,0.0,neutral
4968,,0.0,1.0,0.0,0.0,neutral
4969,,0.247,0.753,0.0,-0.5574,negative
4974,,0.187,0.813,0.0,-0.6734,negative
4975,,0.0,0.623,0.377,0.8777,positive
4976,,0.225,0.775,0.0,-0.4927,negative
4978,['Aleppo'],0.522,0.294,0.184,-0.5574,negative
4979,,0.0,1.0,0.0,0.0,neutral
4980,,0.194,0.806,0.0,-0.34,negative
4981,,0.088,0.818,0.094,0.0258,neutral
4982,,0.0,1.0,0.0,0.0,neutral
4983,,0.0,1.0,0.0,0.0,neutral
4984,,0.0,1.0,0.0,0.0,neutral
4985,,0.0,1.0,0.0,0.0,neutral
4988,,0.0,1.0,0.0,0.0,neutral
4989,,0.252,0.748,0.0,-0.6597,negative
4994,['Russia'],0.328,0.672,0.0,-0.5994,negative
4997,,0.0,0.838,0.162,0.4019,positive
4998,,0.0,1.0,0.0,0.0,neutral
4999,,0.154,0.846,0.0,-0.4767,negative
5001,,0.0,1.0,0.0,0.0,neutral
5005,,0.0,0.787,0.213,0.4019,positive
5006,,0.0,1.0,0.0,0.0,neutral
5009,['North Dakota'],0.118,0.882,0.0,-0.25,negative
5012,,0.207,0.56,0.232,0.1154,positive
5013,,0.438,0.562,0.0,-0.5994,negative
5018,['Paris'],0.419,0.581,0.0,-0.5574,negative
5019,,0.0,1.0,0.0,0.0,neutral
5020,,0.0,0.606,0.394,0.3818,positive
5021,,0.815,0.185,0.0,-0.6597,negative
5024,,0.0,0.568,0.432,0.765,positive
5026,,0.286,0.637,0.076,-0.7125,negative
5028,,0.494,0.506,0.0,-0.5994,negative
5029,,0.21,0.58,0.21,0.0,neutral
5035,,0.0,0.508,0.492,0.7003,positive
5036,,0.0,1.0,0.0,0.0,neutral
5038,['Aliens'],0.0,1.0,0.0,0.0,neutral
5039,,0.071,0.539,0.39,0.8271,positive
5043,['Russia'],0.281,0.719,0.0,-0.5994,negative
5045,,0.0,1.0,0.0,0.0,neutral
5046,,0.185,0.815,0.0,-0.5267,negative
5047,,0.0,1.0,0.0,0.0,neutral
5048,,0.091,0.909,0.0,-0.1027,negative
5049,,0.34,0.66,0.0,-0.5574,negative
5050,['US'],0.0,0.73,0.27,0.5719,positive
5051,,0.108,0.615,0.277,0.4939,positive
5052,,0.0,1.0,0.0,0.0,neutral
5053,,0.0,0.898,0.102,0.0951,positive
5054,,0.344,0.656,0.0,-0.2732,negative
5057,,0.73,0.27,0.0,-0.4019,negative
5058,,0.0,0.878,0.122,0.2023,positive
5059,,0.0,0.833,0.167,0.34,positive
5063,,0.236,0.764,0.0,-0.5267,negative
5064,,0.205,0.795,0.0,-0.4767,negative
5065,"['Washington', 'The Vineyard of the']",0.0,1.0,0.0,0.0,neutral
5067,,0.0,1.0,0.0,0.0,neutral
5068,,0.0,1.0,0.0,0.0,neutral
5069,['Russia'],0.0,0.733,0.267,0.3724,positive
5073,,0.623,0.377,0.0,-0.765,negative
5076,,0.0,0.793,0.207,0.5267,positive
5077,,0.0,0.584,0.416,0.7506,positive
5080,,0.0,1.0,0.0,0.0,neutral
5081,"['Voting', 'Boding Ill']",0.219,0.781,0.0,-0.4215,negative
5082,,0.204,0.617,0.179,-0.34,negative
5084,,0.623,0.377,0.0,-0.6808,negative
5087,,0.097,0.903,0.0,-0.128,negative
5088,"['Iran', 'Iraq', 'Syria', 'Lebanon']",0.0,1.0,0.0,0.0,neutral
5089,,0.0,1.0,0.0,0.0,neutral
5090,['Propaganda'],0.396,0.604,0.0,-0.7096,negative
5092,,0.181,0.819,0.0,-0.4767,negative
5094,,0.281,0.719,0.0,-0.5994,negative
5095,,0.229,0.443,0.328,0.2782,positive
5096,,0.0,1.0,0.0,0.0,neutral
5101,,0.0,1.0,0.0,0.0,neutral
5105,['America'],0.304,0.696,0.0,-0.5423,negative
5108,['Philadelphia'],0.305,0.593,0.102,-0.5267,negative
5113,,0.0,0.729,0.271,0.4939,positive
5114,,0.203,0.797,0.0,-0.4703,negative
5117,,0.0,0.723,0.277,0.3182,positive
5118,,0.0,1.0,0.0,0.0,neutral
5120,,0.0,1.0,0.0,0.0,neutral
5121,,0.0,1.0,0.0,0.0,neutral
5123,,0.0,0.709,0.291,0.5719,positive
5124,,0.0,1.0,0.0,0.0,neutral
5125,,0.0,1.0,0.0,0.0,neutral
5126,,0.206,0.794,0.0,-0.6908,negative
5131,,0.167,0.667,0.167,0.0,neutral
5135,,0.0,1.0,0.0,0.0,neutral
5136,,0.395,0.605,0.0,-0.7804,negative
5138,,0.37,0.63,0.0,-0.6908,negative
5139,,0.0,1.0,0.0,0.0,neutral
5141,,0.0,1.0,0.0,0.0,neutral
5142,['Syria'],0.333,0.667,0.0,-0.7906,negative
5146,,0.231,0.769,0.0,-0.4588,negative
5147,,0.341,0.659,0.0,-0.6289,negative
5148,,0.0,1.0,0.0,0.0,neutral
5154,"['Russia', 'Spain']",0.213,0.787,0.0,-0.2263,negative
5158,['Pennsylvania'],0.0,1.0,0.0,0.0,neutral
5159,['America'],0.177,0.823,0.0,-0.4199,negative
5163,"['Russia', 'Cuba']",0.0,1.0,0.0,0.0,neutral
5165,"['Rwanda', 'Philippines', 'UK']",0.0,0.805,0.195,0.4404,positive
5174,,0.373,0.627,0.0,-0.7603,negative
5175,['Turkey'],0.0,0.864,0.136,0.5106,positive
5179,,0.0,1.0,0.0,0.0,neutral
5185,,0.0,0.793,0.207,0.2714,positive
5190,,0.0,0.735,0.265,0.7579,positive
5192,,0.0,0.741,0.259,0.4215,positive
5194,['Venezuela'],0.0,1.0,0.0,0.0,neutral
5196,,0.244,0.622,0.134,-0.3182,negative
5198,,0.0,1.0,0.0,0.0,neutral
5199,,0.247,0.753,0.0,-0.508,negative
5203,,0.31,0.69,0.0,-0.4019,negative
5204,,0.0,1.0,0.0,0.0,neutral
5206,,0.254,0.746,0.0,-0.5781,negative
5208,['US'],0.0,1.0,0.0,0.0,neutral
5211,['Moscow'],0.0,0.552,0.448,0.7574,positive
5212,,0.228,0.772,0.0,-0.6808,negative
5214,,0.571,0.429,0.0,-0.8519,negative
5216,,0.0,0.674,0.326,0.4404,positive
5217,['England'],0.231,0.769,0.0,-0.2732,negative
5218,,0.135,0.696,0.17,0.2051,positive
5220,,0.173,0.827,0.0,-0.3182,negative
5221,,0.0,1.0,0.0,0.0,neutral
5222,,0.0,1.0,0.0,0.0,neutral
5223,,0.0,0.787,0.213,0.2263,positive
5225,,0.139,0.861,0.0,-0.2732,negative
5226,,0.0,0.625,0.375,0.34,positive
5227,,0.583,0.417,0.0,-0.8126,negative
5228,,0.34,0.66,0.0,-0.5574,negative
5229,,0.0,1.0,0.0,0.0,neutral
5230,,0.0,0.682,0.318,0.6369,positive
5234,,0.124,0.511,0.365,0.7698,positive
5236,,0.0,1.0,0.0,0.0,neutral
5237,,0.19,0.292,0.518,0.6705,positive
5240,,0.292,0.708,0.0,-0.5106,negative
5241,['Russia'],0.0,0.903,0.097,0.4019,positive
5242,,0.216,0.784,0.0,-0.5106,negative
5243,,0.0,0.667,0.333,0.25,positive
5245,,0.0,1.0,0.0,0.0,neutral
5250,,0.159,0.841,0.0,-0.1779,negative
5253,,0.242,0.758,0.0,-0.3736,negative
5254,,0.342,0.535,0.123,-0.6249,negative
5255,,0.166,0.488,0.346,0.5719,positive
5261,,0.0,1.0,0.0,0.0,neutral
5262,,0.0,1.0,0.0,0.0,neutral
5263,,0.0,1.0,0.0,0.0,neutral
5264,,0.0,1.0,0.0,0.0,neutral
5266,['Oregon'],0.0,0.742,0.258,0.596,positive
5268,,0.0,1.0,0.0,0.0,neutral
5271,,0.0,1.0,0.0,0.0,neutral
5273,,0.261,0.739,0.0,-0.7184,negative
5274,,0.0,1.0,0.0,0.0,neutral
5278,"['Syria', 'Maps']",0.394,0.606,0.0,-0.5994,negative
5281,['Iran'],0.0,1.0,0.0,0.0,neutral
5283,,0.0,0.581,0.419,0.3818,positive
5284,,0.0,1.0,0.0,0.0,neutral
5286,,0.362,0.638,0.0,-0.5267,negative
5288,,0.0,0.792,0.208,0.2732,positive
5295,,0.0,0.698,0.302,0.3818,positive
5302,,0.524,0.476,0.0,-0.5267,negative
5304,,0.0,0.741,0.259,0.4215,positive
5305,['Florida'],0.0,0.726,0.274,0.5267,positive
5307,,0.262,0.556,0.183,-0.25,negative
5308,,0.0,0.945,0.055,0.0258,neutral
5314,,0.0,1.0,0.0,0.0,neutral
5315,,0.222,0.778,0.0,-0.25,negative
5316,,0.316,0.684,0.0,-0.5719,negative
5318,['Yemen'],0.429,0.455,0.116,-0.7351,negative
5319,,0.355,0.645,0.0,-0.0258,neutral
5321,,0.0,1.0,0.0,0.0,neutral
5326,,0.0,0.838,0.162,0.4019,positive
5327,['US'],0.0,1.0,0.0,0.0,neutral
5330,,0.368,0.632,0.0,-0.5423,negative
5331,['Russia'],0.0,1.0,0.0,0.0,neutral
5334,,0.512,0.488,0.0,-0.2732,negative
5336,,0.0,1.0,0.0,0.0,neutral
5340,,0.0,1.0,0.0,0.0,neutral
5342,,0.0,1.0,0.0,0.0,neutral
5344,,0.179,0.821,0.0,-0.34,negative
5345,,0.0,1.0,0.0,0.0,neutral
5347,['Iran'],0.0,0.819,0.181,0.4753,positive
5349,,0.307,0.693,0.0,-0.4767,negative
5350,,0.0,1.0,0.0,0.0,neutral
5353,['Venezuela'],0.0,1.0,0.0,0.0,neutral
5356,['Italy'],0.188,0.602,0.211,0.0772,positive
5362,,0.0,1.0,0.0,0.0,neutral
5365,['Sweden'],0.177,0.823,0.0,-0.6249,negative
5366,,0.143,0.857,0.0,-0.25,negative
5369,,0.0,1.0,0.0,0.0,neutral
5370,,0.459,0.541,0.0,-0.7783,negative
5371,['Germany'],0.0,0.734,0.266,0.7003,positive
5373,,0.0,1.0,0.0,0.0,neutral
5374,"['Russia', 'China']",0.0,0.595,0.405,0.8807,positive
5375,,0.196,0.804,0.0,-0.296,negative
5377,,0.0,1.0,0.0,0.0,neutral
5380,,0.114,0.762,0.124,0.0258,neutral
5381,,0.0,1.0,0.0,0.0,neutral
5386,,0.227,0.773,0.0,-0.4466,negative
5387,,0.424,0.576,0.0,-0.7096,negative
5388,['the United States'],0.0,0.714,0.286,0.4215,positive
5393,,0.0,0.597,0.403,0.4019,positive
5394,,0.312,0.459,0.229,-0.2263,negative
5395,"['US', 'Syria']",0.333,0.667,0.0,-0.7906,negative
5396,,0.279,0.721,0.0,-0.4767,negative
5398,,0.179,0.821,0.0,-0.2411,negative
5400,,0.0,1.0,0.0,0.0,neutral
5401,,0.0,1.0,0.0,0.0,neutral
5405,['America'],0.0,0.58,0.42,0.4404,positive
5407,,0.385,0.615,0.0,-0.7845,negative
5410,,0.32,0.574,0.107,-0.7351,negative
5411,,0.112,0.695,0.193,0.2732,positive
5412,,0.0,0.745,0.255,0.4084,positive
5413,,0.0,1.0,0.0,0.0,neutral
5416,,0.0,0.852,0.148,0.1877,positive
5418,,0.0,1.0,0.0,0.0,neutral
5423,,0.274,0.726,0.0,-0.5267,negative
5424,,0.0,1.0,0.0,0.0,neutral
5425,,0.0,0.864,0.136,0.296,positive
5426,['Washington'],0.2,0.8,0.0,-0.3612,negative
5430,,0.322,0.678,0.0,-0.765,negative
5432,['Millet'],0.0,1.0,0.0,0.0,neutral
5434,['Ireland'],0.429,0.571,0.0,-0.8176,negative
5435,,0.425,0.575,0.0,-0.5719,negative
5438,,0.0,1.0,0.0,0.0,neutral
5439,,0.0,1.0,0.0,0.0,neutral
5440,,0.0,1.0,0.0,0.0,neutral
5441,,0.092,0.743,0.164,0.3916,positive
5442,,0.0,1.0,0.0,0.0,neutral
5444,,0.204,0.796,0.0,-0.3182,negative
5447,,0.0,1.0,0.0,0.0,neutral
5449,,0.0,0.79,0.21,0.4926,positive
5450,['Pa.'],0.31,0.69,0.0,-0.5574,negative
5451,,0.0,1.0,0.0,0.0,neutral
5453,['Florida'],0.176,0.534,0.29,0.128,positive
5455,,0.0,1.0,0.0,0.0,neutral
5456,,0.0,1.0,0.0,0.0,neutral
5457,,0.194,0.806,0.0,-0.5574,negative
5458,,0.0,1.0,0.0,0.0,neutral
5459,,0.0,1.0,0.0,0.0,neutral
5461,,0.0,0.835,0.165,0.3321,positive
5462,,0.262,0.738,0.0,-0.4939,negative
5466,"['Washington', 'US']",0.189,0.666,0.145,-0.1511,negative
5468,['U.S.'],0.0,0.714,0.286,0.5859,positive
5469,,0.0,1.0,0.0,0.0,neutral
5473,,0.193,0.515,0.292,0.5106,positive
5474,,0.259,0.741,0.0,-0.6808,negative
5478,,0.134,0.682,0.184,0.1872,positive
5479,,0.225,0.775,0.0,-0.4939,negative
5481,['Dublin City'],0.426,0.441,0.132,-0.7184,negative
5482,,0.314,0.636,0.05,-0.7783,negative
5484,,0.236,0.764,0.0,-0.5719,negative
5486,,0.0,0.756,0.244,0.4404,positive
5487,"['US', 'Yemen']",0.0,1.0,0.0,0.0,neutral
5489,,0.214,0.786,0.0,-0.4574,negative
5490,,0.0,1.0,0.0,0.0,neutral
5494,['Saudi Arabia'],0.0,0.833,0.167,0.25,positive
5497,,0.299,0.701,0.0,-0.5719,negative
5500,,0.0,1.0,0.0,0.0,neutral
5501,"['Iran', 'Iraq', 'Syria', 'Lebanon']",0.0,1.0,0.0,0.0,neutral
5508,,0.248,0.752,0.0,-0.5106,negative
5509,,0.0,1.0,0.0,0.0,neutral
5511,,0.0,1.0,0.0,0.0,neutral
5514,,0.3,0.7,0.0,-0.4588,negative
5515,,0.2,0.8,0.0,-0.128,negative
5517,,0.201,0.686,0.113,-0.4215,negative
5519,['MOBILE'],0.0,1.0,0.0,0.0,neutral
